"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"2019"	"2019"	"Jan., 2019"	"2019/01"	166	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Feb., 2019"	"2019/02"	127	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Mar., 2019"	"2019/03"	165	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Apr., 2019"	"2019/04"	163	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"May, 2019"	"2019/05"	167	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Jun., 2019"	"2019/06"	179	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Jul., 2019"	"2019/07"	174	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Aug., 2019"	"2019/08"	155	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Sep., 2019"	"2019/09"	166	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Oct., 2019"	"2019/10"	177	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Nov., 2019"	"2019/11"	181	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2019"	"2019"	"Dec., 2019"	"2019/12"	172	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jan., 2020"	"2020/01"	192	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Feb., 2020"	"2020/02"	164	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Mar., 2020"	"2020/03"	232	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Apr., 2020"	"2020/04"	244	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"May, 2020"	"2020/05"	339	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jun., 2020"	"2020/06"	288	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Jul., 2020"	"2020/07"	260	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Aug., 2020"	"2020/08"	258	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Sep., 2020"	"2020/09"	227	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Oct., 2020"	"2020/10"	258	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Nov., 2020"	"2020/11"	232	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2020"	"2020"	"Dec., 2020"	"2020/12"	231	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Jan., 2021"	"2021/01"	311	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Feb., 2021"	"2021/02"	279	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Mar., 2021"	"2021/03"	328	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Apr., 2021"	"2021/04"	345	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"May, 2021"	"2021/05"	316	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Jun., 2021"	"2021/06"	316	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Jul., 2021"	"2021/07"	300	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Aug., 2021"	"2021/08"	316	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Sep., 2021"	"2021/09"	321	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Oct., 2021"	"2021/10"	321	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Nov., 2021"	"2021/11"	297	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2021"	"2021"	"Dec., 2021"	"2021/12"	275	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	262	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	303	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	353	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	299	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	270	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	278	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	317	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	262	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	321	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	317	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	62	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jan., 2018"	"2018/01"	208	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Feb., 2018"	"2018/02"	218	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Mar., 2018"	"2018/03"	198	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Apr., 2018"	"2018/04"	217	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"May, 2018"	"2018/05"	211	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jun., 2018"	"2018/06"	241	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Jul., 2018"	"2018/07"	245	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Aug., 2018"	"2018/08"	247	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Sep., 2018"	"2018/09"	237	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Oct., 2018"	"2018/10"	192	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Nov., 2018"	"2018/11"	195	Not Applicable	Not Applicable
	"Texas"	"48"	"2018"	"2018"	"Dec., 2018"	"2018/12"	188	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jan., 2019"	"2019/01"	210	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Feb., 2019"	"2019/02"	169	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Mar., 2019"	"2019/03"	245	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Apr., 2019"	"2019/04"	216	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"May, 2019"	"2019/05"	224	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jun., 2019"	"2019/06"	215	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Jul., 2019"	"2019/07"	259	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Aug., 2019"	"2019/08"	256	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Sep., 2019"	"2019/09"	213	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Oct., 2019"	"2019/10"	244	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Nov., 2019"	"2019/11"	246	Not Applicable	Not Applicable
	"Texas"	"48"	"2019"	"2019"	"Dec., 2019"	"2019/12"	248	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jan., 2020"	"2020/01"	269	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Feb., 2020"	"2020/02"	240	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Mar., 2020"	"2020/03"	263	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Apr., 2020"	"2020/04"	311	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"May, 2020"	"2020/05"	326	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jun., 2020"	"2020/06"	327	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Jul., 2020"	"2020/07"	375	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Aug., 2020"	"2020/08"	401	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Sep., 2020"	"2020/09"	310	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Oct., 2020"	"2020/10"	280	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Nov., 2020"	"2020/11"	294	Not Applicable	Not Applicable
	"Texas"	"48"	"2020"	"2020"	"Dec., 2020"	"2020/12"	342	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Jan., 2021"	"2021/01"	362	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Feb., 2021"	"2021/02"	336	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Mar., 2021"	"2021/03"	443	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Apr., 2021"	"2021/04"	403	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"May, 2021"	"2021/05"	388	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Jun., 2021"	"2021/06"	393	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Jul., 2021"	"2021/07"	405	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Aug., 2021"	"2021/08"	400	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Sep., 2021"	"2021/09"	388	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Oct., 2021"	"2021/10"	313	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Nov., 2021"	"2021/11"	358	Not Applicable	Not Applicable
	"Texas"	"48"	"2021"	"2021"	"Dec., 2021"	"2021/12"	342	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	366	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	422	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	413	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	396	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	413	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	439	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	472	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	439	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	430	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	376	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	59	Not Applicable	Not Applicable
	"Texas"	"48"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jan., 2018"	"2018/01"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Feb., 2018"	"2018/02"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Mar., 2018"	"2018/03"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Apr., 2018"	"2018/04"	50	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"May, 2018"	"2018/05"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jun., 2018"	"2018/06"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Jul., 2018"	"2018/07"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Aug., 2018"	"2018/08"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Sep., 2018"	"2018/09"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Oct., 2018"	"2018/10"	29	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Nov., 2018"	"2018/11"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"2018"	"2018"	"Dec., 2018"	"2018/12"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jan., 2019"	"2019/01"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Feb., 2019"	"2019/02"	41	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Mar., 2019"	"2019/03"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Apr., 2019"	"2019/04"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"May, 2019"	"2019/05"	26	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jun., 2019"	"2019/06"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Jul., 2019"	"2019/07"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Aug., 2019"	"2019/08"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Oct., 2019"	"2019/10"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Nov., 2019"	"2019/11"	45	Not Applicable	Not Applicable
	"Utah"	"49"	"2019"	"2019"	"Dec., 2019"	"2019/12"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jan., 2020"	"2020/01"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Feb., 2020"	"2020/02"	31	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Mar., 2020"	"2020/03"	29	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Apr., 2020"	"2020/04"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"May, 2020"	"2020/05"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jun., 2020"	"2020/06"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Jul., 2020"	"2020/07"	64	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Aug., 2020"	"2020/08"	53	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Sep., 2020"	"2020/09"	36	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Oct., 2020"	"2020/10"	49	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Nov., 2020"	"2020/11"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"2020"	"2020"	"Dec., 2020"	"2020/12"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Jan., 2021"	"2021/01"	47	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Feb., 2021"	"2021/02"	40	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Mar., 2021"	"2021/03"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Apr., 2021"	"2021/04"	59	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"May, 2021"	"2021/05"	46	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Jun., 2021"	"2021/06"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Jul., 2021"	"2021/07"	56	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Aug., 2021"	"2021/08"	43	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Sep., 2021"	"2021/09"	42	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Oct., 2021"	"2021/10"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Nov., 2021"	"2021/11"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2021"	"2021"	"Dec., 2021"	"2021/12"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	51	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	48	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	29	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	38	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	44	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	34	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"Utah"	"49"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jan., 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Feb., 2018"	"2018/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Mar., 2018"	"2018/03"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Apr., 2018"	"2018/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"May, 2018"	"2018/05"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jun., 2018"	"2018/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Jul., 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Aug., 2018"	"2018/08"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Nov., 2018"	"2018/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2018"	"2018"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jan., 2019"	"2019/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Feb., 2019"	"2019/02"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2019"	"2019"	"Dec., 2019"	"2019/12"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jan., 2020"	"2020/01"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Apr., 2020"	"2020/04"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"May, 2020"	"2020/05"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Jul., 2020"	"2020/07"	14	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Aug., 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Oct., 2020"	"2020/10"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Nov., 2020"	"2020/11"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2020"	"2020"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jan., 2021"	"2021/01"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Feb., 2021"	"2021/02"	10	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Mar., 2021"	"2021/03"	25	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Apr., 2021"	"2021/04"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"May, 2021"	"2021/05"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jun., 2021"	"2021/06"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Jul., 2021"	"2021/07"	24	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Aug., 2021"	"2021/08"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Sep., 2021"	"2021/09"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Oct., 2021"	"2021/10"	19	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Nov., 2021"	"2021/11"	23	Not Applicable	Not Applicable
	"Vermont"	"50"	"2021"	"2021"	"Dec., 2021"	"2021/12"	17	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	12	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	18	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	20	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	15	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	32	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	21	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	16	Not Applicable	Not Applicable
